time,id,Speed,xDistance,yDistance,Vx平均值,Vy平均值,grid_position,TTC_matrix,IS_matrix,Total_Risk_matrix,state,时间ID
19:13:01,791.0001185540153,14.794807264548263,-4.800124609,2.9990094610761786,14.110086533582331,-0.041106215,4.005642512778507,8.252418382468292,0.7463139054887064,4.512387627021193,Medium Risk,3
19:13:01,1023.010737140059,15.197653368822186,-7.216091126,2.6053413640604517,14.108095365735995,-0.043747247,3.98289472029241,7.04441640100022,1.0141143519893179,4.021047886184324,Medium Risk,3
19:13:01,767.9990687123658,14.183248762150537,-7.198120238,2.8012724020786415,14.10241913639955,-0.0436652,4.017138171804281,90.41291706567344,1.0198906082537331,45.73045568004392,Low Risk,3
19:13:01,1046.002339280645,14.99454771515711,-3.99902283,2.7923435489845727,14.132915446367248,-0.057959148,3.997876371693783,5.519896843137397,0.6457860368510839,3.0859680399690226,Medium Risk,3
19:13:02,790.9911014804118,14.978537452657317,-3.782980445,2.8158793091846674,14.35949266185333,-0.021868007,4.008242855844335,7.537058952725105,0.6373673627357982,4.097807044688098,Medium Risk,3
19:13:02,1022.9799145432514,14.496458371671983,-7.20858219,2.7909338362247147,14.390526217540181,0.002763924140880657,3.994703712763608,62.03797652380938,1.0034359328008589,31.52170520903086,Low Risk,3
19:13:03,790.992868861664,14.977225082416087,-3.212025352,2.7981813927406995,14.063114369123324,-0.020359345,4.003687688411055,4.5714373352747435,0.5765394867418816,2.565153710040897,Medium Risk,3
19:13:03,1023.0029656948063,15.499404513015032,-6.397099683,2.994922249391899,14.067960349740597,-0.003413395,4.0049272523990735,4.94792417241675,0.9367383905809669,2.9452173866924047,Medium Risk,3
19:13:04,790.996650327931,15.011183659036314,-2.199095132,2.8001429087875236,13.454687940078394,0.02539558504491906,4.987080932726992,2.3145880993765813,0.5028300577426772,1.3869761064694603,Medium Risk,3
19:13:05,790.999550566079,15.478478474188488,-0.005957065,3.0050548395308923,12.879055491226513,0.010081656902443562,5.013060404488787,1.1310997821312252,0.4164066845561761,0.7853877440133715,High Risk,3
19:13:05,261.0017297913666,16.46664840965661,0.9891316713022644,3.9076789726012318,12.877706635281221,0.0026479371233133833,2.004523046057816,1.099395173955341,0.5607071814024945,0.8174894870251662,High Risk,3
19:13:06,260.9902121782384,16.10201915854442,1.703996080484599,4.003166831861911,12.309504884008476,0.0170746406916669,2.0052958148592532,1.1239151626204844,0.6096631484926014,0.8890856018798469,High Risk,3
19:13:06,791.007065332039,15.22665431582885,-0.014477224,2.798766464417612,12.313116405394096,0.025312181149539852,4.986788307987468,0.9705480616234474,0.4128109129510482,0.6801382269376947,High Risk,3
19:13:07,260.9993007642318,15.390509891928135,2.101365554073819,3.0045871993316653,11.795726326703136,0.05167728361642981,4.988090150890992,1.0215515260820052,0.5277927320522231,0.7554650178352222,High Risk,3
19:13:07,791.0067183465477,15.006525721905055,0.6048687136197647,3.1876220849872183,11.801590200671587,0.07544459532474143,4.981130870146655,1.020276530556553,0.4746529746033671,0.7545894875675839,High Risk,3
19:13:07,10.005921036559394,13.485453498119826,1.3940916173966458,3.51252687149356,11.803500576812077,0.06303145811385517,2.0031671181597197,2.2045208304721644,0.556461329111073,1.3880128683743864,Medium Risk,3
19:13:08,10.00172047975123,14.59595638401721,2.695741263595057,3.6117445295930324,11.36309815380158,0.0676853140817282,2.9992427293470665,1.4032834793696163,0.6732716815844003,1.0205446164268817,High Risk,3
19:13:08,260.9973520837629,15.184057931140595,4.412695582633642,3.4936648275359783,11.372991270214461,0.057433366708977765,3.0099415540280146,1.4766827873710202,0.8530845217563096,1.1560344786824759,High Risk,3
19:13:09,9.995572779172598,14.599179912776286,4.417577039312901,3.8923194825714047,11.046861559000744,0.08006543905280453,2.9916305400389582,1.6436031065303471,0.8791248126695308,1.280443592003953,Medium Risk,3
16:47:27,4.015699379216255,5.193775801329205,6.216788201344086,-2.808726609,6.9779748566343525,-0.003179876,8.998767564265373,3.8049908621804893,1.2876575411940736,2.540199355545025,Medium Risk,1
16:47:27,28.997620494666954,4.889838085330127,0.2115246188684798,-2.784773856,6.985687588924762,0.014342440441797603,8.003655421657701,1.3582366125895706,0.5394275186012468,0.9340697162104101,High Risk,1
16:47:27,27.99739328130696,5.304739444373374,2.908482721573632,-2.700536055,6.988383690752172,0.014260495245456275,9.003000451866543,2.3374011831472497,0.7363995811637536,1.5492358120050698,Medium Risk,1
16:47:28,3.9883016252806263,5.593536975331741,4.800476609112626,-2.806479958,7.365813899325519,0.009336842004799418,8.991848611008907,3.1076082348709337,1.0290881465642152,2.077773860960555,Medium Risk,1
16:47:28,27.992365697667797,5.680498722239084,1.405153961779075,-2.79067787,7.384164125830373,0.016035501600289263,8.007183340282413,1.8749291733802715,0.5793899450703567,1.2262573637257477,High Risk,1
16:47:28,11.985283173782385,4.000874686607059,-6.384455747,-2.616459879,7.378260200557635,-0.00479906,6.99434070450335,2.053864808289851,1.2526583741179926,1.664555726336173,Medium Risk,1
16:47:28,509.9913203815059,7.006424759562759,-6.605514243,0.21053223563891613,7.382937579675761,0.015640491113752333,4.011309365943008,17.329871391732407,1.216002536460467,9.268327026181948,Low Risk,1
16:47:29,509.99077309757945,7.210131109949491,-6.592638266,0.5926747981346238,7.780036408434832,0.019780007317531247,4.015974110812258,11.400215113771988,1.165586688673813,6.277604610151978,Low Risk,1
16:47:29,3.9988416306215835,6.003641493165026,3.2949541432864713,-2.699421984,7.791900229739721,0.02191639851307754,8.998756197845237,2.395340510516389,0.7651134386658376,1.5878939829805676,Medium Risk,1
16:47:29,12.013563590165962,5.513929805091646,-7.005184882,-2.415741721,7.781398955541324,0.022518264797304288,6.999548079126724,3.257804826081546,1.3365848378528113,2.2738773763887794,Medium Risk,1
16:47:29,27.9946417884165,6.220989855478019,0.3988112028043698,-2.988065911,7.775625308725036,0.024105799184628896,8.000189941171984,1.9176950196216862,0.534132667582413,1.2250638698948615,High Risk,1
16:47:29,1028.9966356413047,7.806654594514958,-7.381142654,0.00968386335561982,7.784524911627022,0.017183399223297948,3.9965233632005797,352.7811106118444,1.3357737343924598,177.06838906787965,Low Risk,1
16:47:29,765.0038799373676,7.502514356468452,-6.999615837,0.39784379528597147,7.787365559327922,0.03022150455494838,4.009376730186703,24.938080188763234,1.252630386168512,13.117179530028883,Low Risk,1
16:47:30,1029.0175586509795,7.797455669129393,-7.401658074,-0.193281791,8.631172350225281,0.006240403863326029,3.9896102401331803,8.910817025,1.258886810437206,5.0812376613662575,Low Risk,1
16:47:30,11.996053280088555,5.993666505456521,-6.802510749,-2.582633088,8.64675182538961,0.011446837609932944,6.994114456969673,2.7739539285957315,1.2451289316991938,2.004403190104788,Medium Risk,1
16:47:30,4.009476972697929,6.6020982744662975,2.7052577958341044,-2.879716199,8.614061198347203,0.022933456272394383,8.999619432491063,1.9408786541213656,0.6782001475037006,1.3157127417636516,Medium Risk,1
16:47:30,764.9901670845813,7.789591854284899,-7.003528148,0.3997130305485007,8.622681045501679,0.025410802912036505,3.9990128342831466,8.435114050360715,1.189692772001825,4.83463767419649,Low Risk,1
16:47:30,510.0236078230118,7.8028173904035825,-7.006982677,0.38590005444213543,8.630541054261474,0.009519495950805971,3.99536715004509,8.431817392567844,1.1905795771797423,4.8140160651620265,Low Risk,1
16:47:31,3.9969637965849723,6.095207319392986,-0.007867931,-2.704450337,9.72303599625768,0.01940635544055374,7.99812741928678,0.740712509777807,0.4337005621311619,0.5800229230359398,High Risk,1
16:47:31,11.99904914241976,6.794785921168541,-7.414742393,-2.61318044,9.716100449850206,0.016914414517472214,7.0032057857042815,2.6765893376282652,1.2449061955968639,1.9737555786705754,Medium Risk,1
16:47:31,266.9894196942563,7.198880323607931,-7.208703748,-2.379325358,9.724299783916361,0.03480904309061896,6.993867040777308,3.0034585383402206,1.2313984224450347,2.12359777122899,Medium Risk,1
16:47:32,3.994890205200499,7.200599300793955,8.276226672331713e-05,-2.900169975,10.653759357299633,-0.003365093,8.0032811950288,0.8501138083042649,0.4585421757584523,0.6417722488782599,High Risk,1
16:47:41,254.98601721310806,14.492150063751108,-7.423520122,2.408792108951161,13.7780601914901,-0.022723244,3.9957981548965575,10.637496220313675,1.0352176246731881,5.833093475062774,Low Risk,1
16:47:41,20.009526439707646,17.60610145545361,1.6964607054079142,-3.00724872,13.762529805351972,0.008525984022689347,8.000218614337003,0.8894801445806847,0.44886393832716126,0.6800680695070114,High Risk,1
16:48:52,818.0128740071623,16.30637229003959,5.002512597200377,-5.910203387,14.895655800090488,0.0050359911335956485,9.003289358266388,5.404269405979794,0.9984290456487196,3.2068195748518904,Medium Risk,1
16:48:52,308.0071119836603,16.304628893287106,5.205568365224686,-6.123385646,14.881383905747185,0.014320617688090814,9.008729101105462,5.603528028958432,1.039595365366153,3.3046873355093997,Medium Risk,1
16:48:52,563.0017030817999,16.680704715885177,5.6928435873736465,-6.187780411,14.867194146473242,0.009391759279004566,9.004398239059874,4.600213879808405,1.0909825232662045,2.8435427176362396,Medium Risk,1
16:48:53,558.0007393706853,10.885922056841833,6.60929159603326,-3.006823043,14.471849380910125,-0.002967846,9.000705223169335,2.0325141700142653,0.9487110528201705,1.5260626833876962,Medium Risk,1
16:48:54,813.0063071481993,11.408629814292398,4.167918320897295,-3.10671465,13.970618956240449,-0.016022096,9.011869608806816,2.0380085581546283,0.6940520075319723,1.359992489766487,Medium Risk,1
16:48:54,557.995113701732,11.699617841964649,3.19633253158309,-3.093002243,13.971964475081739,-0.003953085,8.997584615745556,1.9591058685786513,0.6057043803566047,1.2644530112094532,Medium Risk,1
16:48:54,302.9914462897949,11.819835757500575,2.6989245335161693,-3.100568612,13.968797078407,-0.006475994,8.98471891305525,1.9017604716060557,0.5583072511642977,1.2170353192507206,High Risk,1
16:48:55,765.0084450949039,11.698701880086837,5.805962617343787,-3.379253458,13.51600249382878,0.008111246560777762,8.989408060257299,3.699498393389014,0.9322291015656676,2.3138528026906187,Medium Risk,1
16:48:55,813.0021790034056,11.589220084301761,2.08084832403606,-3.202294344,13.516385740976258,0.03422489153897598,8.0203449648467,1.984465394707662,0.5200654629755488,1.2624895400997285,Medium Risk,1
16:48:55,557.9997754272829,11.599448491336835,2.009456492298125,-3.204314061,13.51858897393962,0.007571719013364541,8.008831415024666,1.9714330108512343,0.5035971343910667,1.2588832993028245,Medium Risk,1
16:48:55,510.0104494942226,11.48822172377348,5.305388148629631,-3.496076723,13.509802372689846,0.01426843372397436,8.992324862833238,3.1428818754940693,0.8558188268395941,1.9992927552060396,Medium Risk,1
16:48:56,557.9809151586751,11.505921628687979,0.6100726882291113,-3.203710649,13.331980096579153,0.013975894837643228,8.00823268382831,1.792401290983513,0.45037361781401,1.1235320748032274,High Risk,1
16:48:56,764.9982534431872,11.104249464136522,3.604341920475863,-3.396875854,13.324278980119939,0.023396077425685554,9.010287217640107,2.2320690050274474,0.6889001045148833,1.4551382214014028,Medium Risk,1
16:48:56,510.00671390418205,11.099565616876804,3.403149138925582,-3.394592548,13.311815658639423,0.033578051436764296,8.992564941618145,2.1668530273316056,0.6620993411904591,1.3983111522425486,Medium Risk,1
16:48:56,812.991465849192,11.5027099943851,0.5013796656888787,-3.214843779,13.325618945683596,0.03203823681379085,7.9909568105850095,1.7869427060891128,0.4551918275660675,1.0971554893114128,High Risk,1
16:48:57,812.9950305163327,11.60267338969114,-0.005011056,-3.491751138,13.241322011242287,0.02471706875246148,7.9994433245466094,2.1745672817429886,0.47847407131586134,1.3205805063411926,Medium Risk,1
16:48:57,765.0130339217891,11.592258708654883,2.605102443864097,-3.102850189,13.21646458570551,0.021826129756228285,9.008521298619925,2.4823592708071978,0.5616886895333076,1.5186445003405544,Medium Risk,1
16:48:57,510.00391238224773,11.598729678745512,2.502960462875132,-3.11733792,13.237630526211937,0.04253883640402695,9.010021562034025,2.4491269515822394,0.5415628805887504,1.4836984471383727,Medium Risk,1
16:48:57,1019.996607521815,13.204204804397456,0.1870781609603733,-4.804484011,13.230506471857154,0.025286925765236074,7.999348372815384,154.89168570775647,0.645841596528292,77.769830886269,Low Risk,1
16:48:57,558.0062919353738,11.691694820551493,0.3104502187682931,-3.394409792,13.242477221745755,0.014616078801890581,7.993919413602475,2.2241270413041914,0.46160960974637244,1.341667885433027,Medium Risk,1
16:48:58,1019.9867541769434,12.510121804344944,-0.011152532,-3.984368508,13.16283485223247,-0.015633425,8.003554191739582,5.955321076547868,0.5496766599248754,3.245163186563795,Medium Risk,1
16:48:58,509.99054616146606,11.182287418872074,0.8097576374966012,-3.087504011,13.168459596918224,0.0108082931167159,7.997333483824638,1.6210016492148005,0.4470688965779459,1.0196651814936124,High Risk,1
16:48:58,812.9876235888484,11.871065443814588,0.40662694768466084,-3.302139544,13.179996959986607,-0.019185674,7.980682275640053,2.617320871242047,0.44388720747702304,1.5374044483307925,Medium Risk,1
16:48:58,765.011954767625,11.200394199774001,0.6904685331647984,-3.083552007,13.174363108456031,0.0015822525829037315,7.997958486041274,1.6307637253651275,0.44551863644298006,1.0375127041286756,High Risk,1
16:48:58,558.0030729936276,11.89507524643292,0.30108581234055826,-3.595545977,13.16060580784646,-0.012396871,7.992021209088125,2.8301974481710084,0.49455091650507754,1.6678395978573375,Medium Risk,1
16:48:58,303.0279439527203,12.0019660852014,0.2928727614259221,-3.400910302,13.17822642968776,-0.017947076,8.01543918309543,2.922031508895475,0.48676504091225414,1.6929311054440856,Medium Risk,1
16:48:59,1020.0083519156203,11.499413836799162,-0.202011872,-3.39582402,13.216348364911088,-0.012088694,8.009107328319882,1.9912804306702019,0.46990469742638796,1.216898919166348,Medium Risk,1
16:48:59,764.984386712082,11.812881636760046,0.7948360279355744,-3.093722644,13.2016661665568,0.0006700848082092562,7.979026478621372,2.2548881846354316,0.4471594715525717,1.365901221591569,Medium Risk,1
16:48:59,510.0097052044801,11.799483348009352,0.7969607319053468,-3.0949196,13.216940313235163,0.023246928835138524,7.997166730411851,2.2677157572499382,0.4361601971812754,1.3529776314990067,Medium Risk,1
16:49:00,1020.0266890060792,10.9913219350164,-0.401901203,-3.185872983,13.549049966313733,0.0054433710586371375,7.992139599056643,1.2512424446105452,0.43466237861136126,0.8439770912709416,High Risk,1
16:49:00,509.993343684171,11.592574374965311,0.3052371600232703,-3.498551964,13.55341069091015,0.008160164280566961,8.017602583445012,1.802841446111778,0.46892987972499256,1.144795674829419,High Risk,1
16:49:01,1019.9873831573118,10.795023171023608,-2.006660673,-3.186204822,13.948238345708742,-6.41E-05,7.981253648172612,1.1891139661585561,0.5028318319978486,0.8579537464109054,High Risk,1
16:49:01,795.995679481291,10.20800940858576,6.2880421143594445,-2.991709988,13.92465406495773,0.010214465192444792,8.993977170453748,1.8746957611836434,0.9420366847175249,1.382736662020235,Medium Risk,1
16:49:01,769.0101032938585,13.497271715204539,-6.796472171,-3.213605849,13.941255719253485,0.02439795592238321,6.991083381290337,16.66138175565571,1.0263823331307507,8.8227995154067,Low Risk,1
16:49:02,1019.9775142801248,10.808618519383057,-5.385255559,-3.002080144,14.148048607445041,0.02608186013016421,7.00196655031368,1.842156419598743,0.8162584190587788,1.3473046615614928,Medium Risk,1
16:49:02,796.0079404560023,10.192030885086634,2.5976475542831907,-2.608803959,14.142500012971272,0.035107901835901484,9.003480372779688,0.9367560820477159,0.4844750052629167,0.706640540842135,High Risk,1
16:49:03,787.0016007999907,9.726931476060633,-0.005491274,-2.600056661,13.942117208215244,0.010092715727710123,7.9842504973194,0.6206002230268285,0.3500161089963504,0.47504599605602793,High Risk,1
16:49:04,787.0055555201247,9.600801245725787,0.018430518406959466,-2.794502993,13.925459370962347,0.014906989398155972,8.011616286498256,0.6526647861428643,0.38954199849215265,0.4958514984262957,High Risk,1
